ID,ApplicationDate_financial,AnnualIncome,EmploymentStatus,Experience,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_demographic,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
A108,18-04-2018,63709,Unemployed,18,48,0,623,2,0,0,18,136,12851,68037.0,0,18-04-2018,42,517,Bachelor,22221,Single,Mortgage,2.83,3,Auto,41,3930,80888.0,3,26.54,57.0,5309.083333333333,462.9375,20.45433141314414
A109,19-04-2018,31713,Self-Employed,18,48,1,314,2,0,0,6,231,43113,6605.0,0,19-04-2018,43,487,Bachelor,38865,Married,Rent,24.9,3,Auto,20,395,49718.0,3,28.64,64.0,2642.75,809.6875,42.51962917415571
A110,20-04-2018,29900,Employed,17,72,3,589,3,0,0,4,2353,36682,2585.0,0,20-04-2018,39,536,High School,23396,Single,Mortgage,10.3,0,Debt Consolidation,28,470,23801.0,6,29.94,54.0,2491.6666666666665,324.94444444444446,36.68004459308808
A111,21-04-2018,87673,Employed,0,72,3,725,4,0,1,19,551,5492,66069.0,1,21-04-2018,18,608,Master,10667,Single,Mortgage,2.21,0,Auto,23,1134,71561.0,5,24.0,43.0,7306.083333333333,148.15277777777777,11.95103775772853
A112,22-04-2018,55454,Self-Employed,16,36,3,1206,5,0,0,13,1098,27329,5939.0,0,22-04-2018,39,565,Bachelor,35551,Married,Mortgage,2.4,0,Auto,22,4159,33268.0,4,25.41,61.0,4621.166666666667,987.5277777777778,47.46696962046621
A113,23-04-2018,40722,Employed,18,120,2,269,5,0,0,9,398,20184,121086.0,0,23-04-2018,40,558,High School,31637,Married,Own,17.2,2,Auto,22,9140,141270.0,4,30.27,47.0,3393.5,263.64166666666665,15.695938313442365
A114,24-04-2018,76571,Employed,49,48,1,407,7,0,0,3,3117,5915,72093.0,0,24-04-2018,69,680,Master,34173,Married,Rent,15.8,2,Home,20,2220,78008.0,7,19.11,46.0,6380.916666666667,711.9375,17.5356858340625
A115,25-04-2018,22901,Employed,14,48,2,288,1,0,0,6,3491,10098,89532.0,0,25-04-2018,37,525,Master,18493,Married,Rent,8.59,1,Auto,25,3120,99630.0,3,25.34,53.0,1908.4166666666667,385.2708333333333,35.27902711671979
A116,26-04-2018,49421,Employed,21,72,3,438,3,0,0,8,1546,40586,9540.0,0,26-04-2018,43,609,Bachelor,17161,Married,Other,36.2,4,Debt Consolidation,21,10050,17627.0,8,25.8,51.0,4118.416666666667,238.34722222222223,16.422505952260508
A117,27-04-2018,43507,Employed,16,48,3,544,4,1,0,15,5407,34764,6480.0,0,27-04-2018,39,611,Associate,31845,Divorced,Rent,3.74,2,Home,32,1192,30751.0,7,26.56,60.0,3625.5833333333335,663.4375,33.30326154411934
A118,28-04-2018,41402,Employed,4,36,4,419,2,0,0,21,6772,37402,4623.0,0,28-04-2018,25,572,Doctorate,25900,Married,Mortgage,11.1,2,Home,29,9920,36312.0,6,23.77,50.0,3450.1666666666665,719.4444444444445,32.99679564594303
A119,29-04-2018,37405,Employed,30,48,0,442,3,0,1,19,762,29045,4530.0,0,29-04-2018,53,626,High School,15770,Married,Mortgage,22.7,0,Debt Consolidation,22,14266,15028.0,3,20.61,56.0,3117.0833333333335,328.5416666666667,24.719957224969924
A120,30-04-2018,48399,Employed,29,48,0,346,6,0,0,19,1120,16583,75230.0,0,30-04-2018,49,564,Bachelor,19629,Single,Rent,2.84,1,Home,18,993,91813.0,1,26.4,51.0,4033.25,408.9375,18.71784541002913
A121,01-05-2018,44775,Employed,28,48,4,228,3,0,0,7,1348,64801,8511.0,0,01-05-2018,49,574,High School,20270,Divorced,Mortgage,15.3,0,Education,28,3070,31257.0,5,21.96,51.0,3731.25,422.2916666666667,17.428252372975994
A122,02-05-2018,125711,Employed,7,48,0,543,3,0,0,20,1592,10411,8014.0,1,02-05-2018,29,580,Associate,12133,Widowed,Own,4.56,1,Home,20,16833,18425.0,5,21.81,40.0,10475.916666666666,252.77083333333334,7.596192855040531
A123,03-05-2018,15131,Employed,30,48,2,351,1,0,1,5,2915,15145,58703.0,0,03-05-2018,56,634,Master,25599,Married,Rent,24.2,1,Home,25,2458,73848.0,7,22.83,59.0,1260.9166666666667,533.3125,70.13250941775163
A124,04-05-2018,73576,Employed,0,36,2,491,8,0,0,1,600,59651,4647.0,1,04-05-2018,23,603,Bachelor,12055,Married,Other,10.5,0,Education,26,1924,50167.0,5,17.54,41.0,6131.333333333333,334.8611111111111,13.469519046065747
A125,05-05-2018,50345,Employed,22,48,1,441,2,0,0,1,785,3537,47177.0,0,05-05-2018,47,602,Bachelor,18805,Married,Mortgage,4.68,1,Home,24,13605,50714.0,3,23.24,51.0,4195.416666666667,391.7708333333333,19.84953818651306
A126,06-05-2018,56816,Employed,41,12,2,288,4,0,0,27,705,14955,208961.625,1,06-05-2018,66,669,Associate,20719,Single,Mortgage,32.0,1,Auto,28,8124,246742.75,6,13.94,31.0,4734.666666666667,1726.5833333333333,42.54963390594198
A127,07-05-2018,34588,Employed,0,48,0,444,4,0,0,1,256,11153,78693.0,0,07-05-2018,28,621,Master,18962,Single,Mortgage,21.5,0,Debt Consolidation,36,8955,89846.0,3,24.09,51.0,2882.3333333333335,395.0416666666667,29.109806869434486
A128,08-05-2018,55383,Employed,10,48,3,419,4,0,0,21,1948,6183,7531.0,1,08-05-2018,33,565,Associate,9093,Married,Own,3.08,0,Auto,18,6607,13714.0,2,23.29,40.0,4615.25,189.4375,13.183197009912789
A129,09-05-2018,65180,Employed,16,72,2,323,1,0,0,26,1662,61849,3079.0,1,09-05-2018,41,551,High School,15086,Married,Mortgage,2.62,0,Debt Consolidation,24,562,64928.0,7,23.26,40.0,5431.666666666667,209.52777777777777,9.80413214687532
A130,10-05-2018,15000,Employed,8,60,2,248,2,0,0,13,290,5651,21596.0,0,10-05-2018,33,523,Bachelor,13879,Married,Rent,25.8,2,Auto,29,12973,27247.0,2,26.9,56.0,1250.0,231.31666666666666,38.34533333333333
A131,11-05-2018,138459,Employed,0,48,0,604,1,0,0,9,2256,10999,208961.625,1,11-05-2018,21,560,Associate,27917,Married,Own,30.7,0,Auto,27,3003,246742.75,6,20.82,37.0,12478.0,581.6041666666666,9.501556072020088
A132,12-05-2018,42717,Employed,14,24,3,326,2,0,0,24,759,10782,37949.0,0,12-05-2018,40,585,High School,41561,Divorced,Other,38.0,1,Home,21,489,48731.0,3,21.4,53.0,3559.75,1731.7083333333333,57.8048552098696
A133,13-05-2018,66417,Employed,5,48,3,408,3,0,0,17,1060,24837,87273.0,1,13-05-2018,27,590,Master,9493,Married,Mortgage,644.0,1,Home,27,2012,112110.0,9,19.19,40.0,5534.75,197.77083333333334,10.944863513859405
A134,14-05-2018,22121,Employed,23,60,3,250,0,0,0,12,2669,7364,56022.0,0,14-05-2018,45,602,Bachelor,18805,Divorced,Other,22.1,2,Home,32,667,63386.0,2,23.79,47.0,1843.4166666666667,313.4166666666667,30.563717734279646
A135,15-05-2018,37558,Employed,5,60,0,278,1,0,0,24,1163,17652,2660.0,0,15-05-2018,28,620,Master,18686,Married,Rent,12.2,1,Education,24,4575,9316.0,10,22.77,49.0,3129.8333333333335,311.43333333333334,18.832738697481233
A136,16-05-2018,134691,Employed,36,24,0,607,1,0,1,27,306,27992,20839.0,1,16-05-2018,58,621,Bachelor,16421,Married,Rent,19.1,0,Home,28,1619,48831.0,4,19.8,40.0,11224.25,684.2083333333334,11.503738185921852
A137,17-05-2018,33101,Employed,7,60,0,358,3,0,0,19,1004,8784,208961.625,0,17-05-2018,30,539,High School,29824,Married,Rent,18.4,0,Education,17,2548,220116.0,0,23.89,46.0,2758.4166666666665,497.06666666666666,30.998459261049515
A138,18-05-2018,44364,Employed,10,36,1,313,3,0,0,12,764,8223,195449.0,1,18-05-2018,36,439,High School,5538,Divorced,Mortgage,3.31,1,Other,26,2471,203672.0,7,25.62,40.0,3697.0,153.83333333333334,12.627355513479399
A139,19-05-2018,38596,Employed,27,36,2,292,1,0,1,23,1118,121827,4304.0,0,19-05-2018,49,499,Master,13078,Married,Other,148.0,2,Debt Consolidation,24,1121,40099.0,6,25.58,60.0,3216.3333333333335,363.27777777777777,20.373441116523303
A140,20-05-2018,138459,Unemployed,3,48,0,293,1,0,0,22,1429,5937,45696.0,0,20-05-2018,25,439,High School,40858,Single,Rent,17.2,0,Auto,28,427,51633.0,2,31.24,56.0,11662.833333333334,851.2083333333334,9.810723523443418
A141,21-05-2018,53444,Unemployed,19,60,0,730,4,0,0,12,638,32195,11955.0,0,21-05-2018,42,521,Bachelor,16462,Married,Other,3.68,1,Auto,24,4608,44150.0,7,28.8,55.0,4453.666666666667,274.3666666666667,22.551455729361574
A142,22-05-2018,113523,Employed,33,60,0,427,4,0,0,18,2107,17536,112469.0,1,22-05-2018,55,643,High School,10990,Married,Own,3.06,2,Auto,25,4279,130005.0,4,20.38,35.0,9460.25,183.16666666666666,6.449794314808453
A143,23-05-2018,31270,Employed,1,12,1,151,5,0,1,20,478,31210,47138.0,0,23-05-2018,20,581,Bachelor,6624,Married,Mortgage,46.4,2,Other,27,2857,78348.0,6,17.33,58.0,2605.8333333333335,552.0,26.977934122161816
A144,24-05-2018,46717,Employed,21,60,4,616,4,0,0,20,2885,11975,3094.0,0,24-05-2018,42,520,High School,20915,Divorced,Other,3.92,2,Auto,25,1085,8920.0,1,24.57,57.0,3893.0833333333335,348.5833333333333,24.776847828413636
A145,25-05-2018,56613,Employed,19,36,0,340,5,0,0,3,1730,47469,179210.0,0,25-05-2018,43,564,High School,25148,Single,Mortgage,5.13,1,Home,20,4138,226679.0,8,24.13,56.0,4717.75,698.5555555555555,22.013789530084374
A146,26-05-2018,86882,Employed,24,72,1,380,1,0,0,19,565,263937,4755.0,0,26-05-2018,49,612,Bachelor,51374,Married,Rent,11.6,2,Home,35,10374,45230.0,8,27.77,47.0,7240.166666666667,713.5277777777778,15.10362714179385
A147,27-05-2018,69876,Employed,5,96,1,545,3,0,0,15,506,7056,12570.0,0,27-05-2018,25,598,Associate,17992,Single,Rent,11.4,1,Debt Consolidation,31,915,19626.0,5,27.23,51.0,5823.0,187.41666666666666,12.577995305970575
A148,28-05-2018,32582,Self-Employed,4,60,0,231,5,0,0,21,1263,10978,21485.0,0,28-05-2018,24,513,Bachelor,26598,Divorced,Rent,4.62,1,Debt Consolidation,24,288,32463.0,4,27.27,55.0,2715.1666666666665,443.3,24.834571235651588
A149,29-05-2018,101562,Employed,23,84,3,323,6,0,1,14,378,36152,26110.0,0,29-05-2018,46,612,Bachelor,30836,Divorced,Mortgage,6.05,0,Education,26,7528,62262.0,5,23.66,54.0,8463.5,367.0952380952381,8.153780801030756
A150,30-05-2018,24611,Unemployed,25,24,0,489,0,0,0,18,1352,20979,169077.0,0,30-05-2018,43,548,Bachelor,21110,Married,Other,5.77,1,Education,30,10586,190056.0,5,24.73,54.0,2050.9166666666665,879.5833333333334,66.73032383893381
A151,31-05-2018,22390,Employed,21,120,1,389,3,0,0,23,293,46780,8633.0,0,31-05-2018,43,594,Associate,17603,Married,Own,1.58,5,Auto,19,612,24284.0,3,29.29,55.0,1865.8333333333333,146.69166666666666,28.710585082626167
A152,01-06-2018,47430,Employed,25,60,5,377,2,0,0,17,505,32526,25415.0,0,01-06-2018,44,605,Bachelor,32684,Married,Mortgage,6.35,0,Debt Consolidation,31,673,57941.0,5,23.23,50.0,3952.5,544.7333333333333,23.320261437908496
A153,02-06-2018,57105,Employed,6,36,3,168,2,0,0,20,129,12673,1632.0,0,02-06-2018,31,500,Master,24760,Single,Rent,1.22,1,Home,15,2593,12750.0,6,26.81,53.0,4758.75,687.7777777777778,17.983247234626273
A154,03-06-2018,28751,Employed,21,60,0,343,1,0,0,5,2785,20305,13656.0,0,03-06-2018,42,536,Bachelor,30150,Married,Own,4.11,3,Debt Consolidation,19,8298,33961.0,7,25.88,59.0,2395.9166666666665,502.5,35.289207331918895
A155,04-06-2018,43567,Employed,17,24,2,308,3,0,0,10,4746,11319,119722.0,0,04-06-2018,43,547,Bachelor,17390,Married,Mortgage,1.43,0,Debt Consolidation,28,12906,131041.0,3,23.8,48.0,3630.5833333333335,724.5833333333334,28.4412514058806
A156,05-06-2018,20113,Employed,6,36,1,347,2,0,0,2,1891,46478,52656.0,0,05-06-2018,31,575,Master,27214,Married,Own,21.6,1,Other,20,4698,99134.0,1,22.67,60.0,1676.0833333333333,755.9444444444445,65.80486915593563
A157,06-06-2018,52633,Unemployed,41,120,5,347,0,1,0,27,730,68554,6415.0,0,06-06-2018,62,682,Master,13197,Married,Own,2.2,2,Auto,22,4853,51962.0,9,22.45,59.0,4386.083333333333,109.975,10.418748693785268
A158,07-06-2018,93617,Employed,25,84,0,826,7,0,0,17,357,54410,25397.0,1,07-06-2018,45,557,Associate,10868,Single,Own,18.5,4,Home,18,3489,79807.0,8,24.68,43.0,7801.416666666667,129.38095238095238,12.246249536485283
A159,08-06-2018,34276,Employed,3,96,3,365,3,0,0,26,42,5950,32248.0,0,08-06-2018,25,574,Doctorate,5163,Married,Rent,3.06,0,Debt Consolidation,27,3141,38198.0,6,25.16,51.0,2856.3333333333335,53.78125,14.661497841054965
A160,09-06-2018,25819,Self-Employed,25,36,0,103,2,0,0,5,1914,13848,49734.0,0,09-06-2018,47,587,High School,12824,Married,Rent,6.25,2,Debt Consolidation,30,1622,63582.0,6,18.21,61.0,2151.5833333333335,356.22222222222223,21.34345507830151
A161,10-06-2018,72220,Employed,5,36,1,533,2,0,0,28,1581,21847,103795.0,1,10-06-2018,28,546,Doctorate,11336,Married,Mortgage,749.0,2,Debt Consolidation,27,1517,125642.0,9,21.24,36.0,6018.333333333333,314.8888888888889,14.08843349026124
A162,11-06-2018,30032,Employed,28,24,0,148,3,0,0,1,524,20361,67597.0,0,11-06-2018,49,594,High School,5789,Single,Mortgage,31.0,4,Debt Consolidation,32,1632,87958.0,7,19.51,61.0,2502.6666666666665,241.20833333333334,15.551744805540759
A163,12-06-2018,138459,Employed,29,12,3,189,2,0,0,18,322,31385,2180.0,1,12-06-2018,53,545,Associate,39203,Single,Rent,43.8,0,Debt Consolidation,26,21809,22131.0,3,20.82,40.0,21636.583333333332,3266.9166666666665,15.972561903257985
A164,13-06-2018,58238,Self-Employed,7,48,1,770,3,1,0,5,2519,9039,43114.0,0,13-06-2018,30,628,Master,15647,Married,Mortgage,3.29,1,Debt Consolidation,31,8060,52153.0,4,19.68,64.0,4853.166666666667,325.9791666666667,22.58276383117552
A165,14-06-2018,91953,Employed,29,48,5,264,2,0,0,4,4094,16233,16980.0,1,14-06-2018,51,618,High School,21715,Married,Rent,28.4,1,Debt Consolidation,30,2879,33213.0,10,19.1,45.0,7662.75,452.3958333333333,9.34906963339967
A166,15-06-2018,22237,Employed,23,60,1,816,3,0,0,21,2124,23197,40922.0,0,15-06-2018,44,609,High School,33644,Divorced,Rent,8.34,0,Home,28,1967,64119.0,3,22.63,54.0,1853.0833333333333,560.7333333333333,74.29419436075011
A167,16-06-2018,74085,Employed,27,12,2,375,3,0,0,28,15912,75471,7553.0,0,16-06-2018,49,653,Bachelor,36208,Married,Other,26.1,0,Debt Consolidation,32,2043,70652.0,6,17.1,51.0,6173.75,3017.3333333333335,54.9476952149558
A168,17-06-2018,33370,Employed,41,24,2,545,5,0,0,9,1022,124204,10973.0,0,17-06-2018,62,633,Bachelor,18943,Divorced,Rent,5.21,0,Home,24,966,92153.0,5,18.54,54.0,2780.8333333333335,789.2916666666666,47.98172010788132
A169,18-06-2018,36562,Employed,14,48,0,782,4,0,1,11,1405,9589,208961.625,1,18-06-2018,37,553,High School,38934,Married,Own,2.71,0,Home,26,636,246742.75,4,22.17,42.0,3046.8333333333335,811.125,52.28789453530988
A170,19-06-2018,25658,Employed,7,36,3,374,1,0,0,6,480,16061,57777.0,0,19-06-2018,30,583,Associate,6423,Married,Own,18.9,1,Other,20,2411,73838.0,5,19.74,51.0,2138.1666666666665,178.41666666666666,25.83599657027048
A171,20-06-2018,75095,Employed,6,120,1,182,3,0,1,9,510,19771,41471.0,0,20-06-2018,29,590,Associate,11657,Married,Rent,445.0,0,Auto,15,1570,61242.0,7,32.59,66.0,6257.916666666667,97.14166666666667,4.460616552367001
A172,21-06-2018,50657,Employed,4,48,2,638,7,0,0,14,475,16677,107416.0,0,21-06-2018,30,591,High School,20536,Married,Mortgage,3.07,2,Auto,27,20114,124093.0,11,19.59,46.0,4221.416666666667,427.8333333333333,25.2482381506998
A173,22-06-2018,48707,Employed,17,36,0,558,1,0,0,17,337,49436,69075.0,0,22-06-2018,39,582,Bachelor,9741,Married,Other,52.2,0,Home,30,2817,118511.0,13,24.44,50.0,4058.9166666666665,270.5833333333333,20.413903545691586
A174,23-06-2018,99138,Employed,19,48,4,472,2,0,0,24,152,42553,1156.0,1,23-06-2018,44,524,High School,23007,Single,Rent,2.54,2,Auto,25,2596,10777.0,6,24.43,40.0,8261.5,479.3125,11.51500938086304
A175,24-06-2018,48280,Employed,20,36,4,340,0,0,0,12,4229,18198,84027.0,0,24-06-2018,43,581,Associate,40424,Married,Rent,24.5,1,Home,28,3207,102225.0,2,19.03,51.0,4023.3333333333335,1122.888888888889,36.36012151339409
A176,25-06-2018,88064,Employed,27,120,0,382,2,0,0,17,252,25181,135833.0,1,25-06-2018,49,568,Bachelor,24156,Married,Other,41.8,0,Other,28,7110,161014.0,4,25.99,36.0,7338.666666666667,201.3,7.94831031976744
A177,26-06-2018,138459,Employed,18,60,0,280,3,0,0,26,947,5297,95498.0,1,26-06-2018,40,625,Master,17289,Married,Mortgage,3.81,0,Education,24,3966,100795.0,5,23.17,38.0,14821.25,288.15,3.833347389727587
A178,27-06-2018,55440,Employed,35,12,2,497,3,0,0,14,1312,11335,21118.0,0,27-06-2018,57,614,Bachelor,31937,Widowed,Own,1.47,2,Auto,25,958,32453.0,4,18.55,50.0,4620.0,2661.4166666666665,68.3639971139971
A179,28-06-2018,44377,Employed,13,36,3,215,1,0,0,19,1457,7527,52424.0,1,28-06-2018,36,558,High School,11938,Married,Rent,4.87,1,Debt Consolidation,23,2782,59951.0,2,21.04,40.0,3698.0833333333335,331.6111111111111,14.780930061368124
A180,29-06-2018,115677,Employed,51,24,1,364,6,0,0,6,3522,36001,53022.0,0,29-06-2018,72,511,Bachelor,27962,Married,Own,10.6,0,Debt Consolidation,26,1314,89023.0,5,28.17,54.0,9639.75,1165.0833333333333,15.862271670254241
A181,30-06-2018,138459,Employed,27,36,5,210,2,0,0,6,411,23228,61994.0,1,30-06-2018,47,654,Master,13145,Single,Mortgage,1.24,1,Education,27,687,85222.0,8,19.6,32.0,13594.416666666666,365.1388888888889,4.230699286267442
A182,01-07-2018,51989,Employed,5,72,3,351,5,0,0,3,391,10095,44452.0,0,01-07-2018,29,517,Bachelor,26850,Married,Mortgage,1.69,0,Auto,22,1462,54547.0,6,30.82,58.0,4332.416666666667,372.9166666666667,16.709303891207757
A183,02-07-2018,28941,Employed,3,60,0,112,1,0,0,8,2041,88914,44144.0,0,02-07-2018,27,612,Associate,15007,Single,Mortgage,126.0,1,Education,23,1934,133058.0,6,18.81,57.0,2411.75,250.11666666666667,15.014685048892574
A184,03-07-2018,117455,Unemployed,21,48,3,697,2,0,1,6,11199,9076,208961.625,1,03-07-2018,45,652,Doctorate,19372,Divorced,Own,24.4,0,Auto,26,3583,246742.75,3,18.58,44.0,9787.916666666666,403.5833333333333,11.244306330083862
A185,04-07-2018,68157,Employed,14,36,2,394,1,0,0,27,422,66526,3047.0,1,04-07-2018,37,565,Bachelor,15091,Married,Mortgage,2.16,1,Education,28,4080,12695.0,3,23.15,40.0,5679.75,419.19444444444446,14.317433768113817
A186,05-07-2018,117456,Employed,24,36,5,451,2,0,0,24,949,20558,11421.0,1,05-07-2018,48,579,Master,17310,Married,Mortgage,2.41,0,Home,18,1689,31979.0,5,21.88,39.0,9788.0,480.8333333333333,9.520160741043455
A187,06-07-2018,84230,Employed,21,72,0,565,3,0,1,7,542,14843,14999.0,0,06-07-2018,45,579,Bachelor,53725,Married,Rent,3.14,0,Home,34,922,29842.0,3,29.39,56.0,7019.166666666667,852.4444444444445,20.193913490838575
A188,07-07-2018,47910,Employed,15,24,3,447,4,0,0,10,2447,11745,57154.0,0,07-07-2018,39,515,High School,25068,Married,Mortgage,11.9,0,Education,17,3131,68899.0,2,23.91,48.0,3992.5,1044.5,37.35754539762054
A189,08-07-2018,37709,Employed,8,60,1,435,5,0,1,9,543,16781,4672.0,0,08-07-2018,29,557,High School,27440,Married,Own,47.6,1,Debt Consolidation,25,1785,9716.0,5,30.47,65.0,3142.4166666666665,457.3333333333333,28.39640404147551
A190,09-07-2018,73625,Employed,1,24,0,182,1,1,0,8,1252,20357,138741.0,0,09-07-2018,21,540,Bachelor,12927,Single,Mortgage,11.6,1,Home,21,1176,159098.0,7,20.86,58.0,6135.416666666667,538.625,11.745331069609508
A191,10-07-2018,19757,Employed,12,120,4,385,1,0,0,9,1330,106504,2757.0,0,10-07-2018,34,592,Associate,17292,Married,Rent,38.0,2,Education,28,3053,44477.0,5,25.47,53.0,1646.4166666666667,144.1,32.13645796426583
A192,11-07-2018,111020,Employed,28,12,4,496,1,0,0,24,1167,13083,30012.0,1,11-07-2018,50,498,Associate,23552,Married,Rent,23.6,2,Other,23,2429,43095.0,2,24.26,44.0,9251.666666666666,1962.6666666666667,26.575391821293465
A193,12-07-2018,54202,Unemployed,20,60,0,292,8,1,0,9,727,98490,4212.0,0,12-07-2018,42,553,High School,12176,Single,Rent,17.6,1,Auto,22,4326,39483.0,8,23.9,65.0,4516.833333333333,202.93333333333334,10.957529242463378
A194,13-07-2018,36184,Employed,6,48,3,210,5,0,0,9,611,27576,40775.0,0,13-07-2018,25,620,Master,38807,Single,Other,7.3,1,Debt Consolidation,38,2111,68351.0,5,19.55,53.0,3015.3333333333335,808.4791666666666,33.776669246075606
A195,14-07-2018,56320,Employed,16,60,0,653,3,0,0,12,1449,11532,208961.625,1,14-07-2018,42,603,Master,21883,Married,Rent,11.8,1,Auto,31,2478,246742.75,4,20.04,32.0,4693.333333333333,364.71666666666664,21.68430397727273
A196,15-07-2018,111257,Employed,22,60,0,525,2,0,0,17,300,30649,1850.0,1,15-07-2018,44,487,Associate,18609,Single,Mortgage,4.19,0,Education,25,1370,24626.0,5,27.39,40.0,9271.416666666666,310.15,9.007792768095491
A197,16-07-2018,55172,Employed,6,36,0,317,4,0,0,9,1521,8200,74216.0,0,16-07-2018,29,606,Bachelor,40220,Married,Mortgage,5.13,6,Auto,31,14454,82416.0,4,22.38,55.0,4597.666666666667,1117.2222222222222,31.194567292588026
A198,17-07-2018,29020,Employed,16,60,2,158,2,0,0,4,862,10612,11602.0,0,17-07-2018,41,583,High School,16570,Married,Mortgage,22.7,1,Home,23,713,22214.0,5,23.19,55.0,2418.3333333333335,276.1666666666667,17.953135768435562
A199,18-07-2018,19990,Employed,22,24,2,511,2,0,0,15,5786,7602,93057.0,0,18-07-2018,40,564,Bachelor,11236,Divorced,Mortgage,42.8,1,Debt Consolidation,28,1477,100659.0,4,19.17,53.0,1665.8333333333333,468.1666666666667,58.77938969484743
A200,19-07-2018,138459,Employed,5,24,1,326,4,0,1,19,4810,128864,6837.0,1,19-07-2018,26,600,Associate,25519,Single,Mortgage,32.0,1,Auto,25,4763,9573.0,9,19.91,40.0,16370.166666666666,1063.2916666666667,8.48672890726016
A201,20-07-2018,21725,Employed,22,48,0,206,6,0,0,13,494,37492,53042.0,0,20-07-2018,44,630,Bachelor,38766,Single,Rent,19.0,1,Auto,10,2332,90534.0,8,23.93,51.0,1810.4166666666667,807.625,55.98849252013809
A202,21-07-2018,49098,Employed,24,72,3,352,2,0,1,24,2781,20084,2088.0,0,21-07-2018,46,472,Associate,31990,Married,Mortgage,29.2,1,Debt Consolidation,27,11754,22172.0,1,33.25,57.0,4091.5,444.30555555555554,19.46243567287194
A203,22-07-2018,33061,Employed,30,36,3,384,5,0,0,25,801,65760,79011.0,1,22-07-2018,52,640,Associate,11580,Married,Own,18.8,2,Auto,19,9144,144771.0,5,16.33,39.0,2755.0833333333335,321.6666666666667,25.613260336952905
A204,23-07-2018,91077,Employed,27,36,4,917,1,0,0,4,431,34929,5342.0,0,23-07-2018,52,550,High School,37597,Single,Other,10.9,2,Home,22,3363,17299.0,6,29.17,51.0,7589.75,1044.361111111111,25.842236056669996
A205,24-07-2018,17270,Employed,0,36,2,858,5,0,0,29,1912,12998,25827.0,0,24-07-2018,23,593,High School,28352,Single,Own,3.65,2,Home,24,24249,38825.0,3,20.81,54.0,1439.1666666666667,787.5555555555555,114.34086083767612
A206,25-07-2018,137635,Employed,4,48,2,285,6,0,0,8,4015,5554,8385.0,1,25-07-2018,28,622,Master,12414,Divorced,Own,4.68,1,Home,18,1133,13939.0,5,15.71,40.0,11469.583333333334,258.625,4.739710102808152
A207,26-07-2018,44523,Unemployed,23,96,3,90,2,0,0,28,1008,36282,6932.0,0,26-07-2018,46,613,High School,12648,Married,Mortgage,153.0,0,Home,30,2266,25164.0,4,25.51,56.0,3710.25,131.75,5.9766862071289
